"","uid","city_name","offense_code","offense_type","offense_group","offense_against","date_single","longitude","latitude","location_type","location_category","census_block","date_start","date_end"
"3568",16565959,"New York","90Z","all other offenses","all other offenses","other",2018-10-10 15:07:00,-73.929068,40.694543,"residence","residence","360470393003001",2018-10-10 15:00:00,2018-10-10 15:15:00
"3569",16565988,"New York","90Z","all other offenses","all other offenses","other",2018-10-10 15:30:00,-73.963226,40.634791,"residence","residence","360470520002007",2018-10-10 15:00:00,2018-10-10 16:00:00
"3570",16566103,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-10-10 17:00:00,-73.891225,40.712362,"street","street","360810607011002",2018-10-10 00:01:00,2018-10-11 10:00:00
"3571",16566120,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-10-10 17:15:00,-73.937001,40.802092,"street","street","360610196003006",2018-10-10 16:15:00,2018-10-10 18:15:00
"3572",16566165,"New York","23C","shoplifting","larceny/theft offenses","property",2018-10-10 17:49:00,-73.870265,40.750586,"other retail","retail","360810375002000",2018-10-10 17:49:00,2018-10-10 17:50:00
"3573",16566239,"New York","23C","shoplifting","larceny/theft offenses","property",2018-10-10 19:10:00,-73.871582,40.733927,"other retail","retail","360810683002003",2018-10-10 19:00:00,2018-10-10 19:20:00
"3574",16566251,"New York","13A","aggravated assault","assault offenses","persons",2018-10-10 19:23:00,-73.778488,40.751382,"residence","residence","360811451021006",2018-10-10 19:00:00,2018-10-10 19:46:00
"3575",16566333,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-10-10 20:35:00,-73.872188,40.683657,"street","street","360471184003003",2018-10-10 20:35:00,NA
"3576",16566514,"New York","12B","commercial robbery","robbery","property",2018-10-11 00:23:00,-74.085486,40.635827,"street","street","360850075001000",2018-10-11 00:20:00,2018-10-11 00:26:00
"3577",16566865,"New York","90Z","all other offenses","all other offenses","other",2018-10-11 09:48:00,-73.768016,40.660682,"residence","residence","360810320003007",2018-10-11 09:45:00,2018-10-11 09:52:00
"3578",16566940,"New York","23D","theft from building","larceny/theft offenses","property",2018-10-11 11:02:00,-73.954271,40.670075,"residence","residence","360470219003004",2018-10-11 11:00:00,2018-10-11 11:05:00
"3579",16567060,"New York","200","arson","arson","property",2018-10-11 13:03:00,-73.987842,40.77011,"healthcare","healthcare","360610147001002",2018-10-11 13:00:00,2018-10-11 13:07:00
"3580",16567115,"New York","23C","shoplifting","larceny/theft offenses","property",2018-10-11 13:47:00,-73.786263,40.740091,"other retail","retail","360811347005002",2018-10-11 13:20:00,2018-10-11 14:15:00
"3581",16567145,"New York","23C","shoplifting","larceny/theft offenses","property",2018-10-11 14:20:00,-73.947502,40.631093,"office","commercial","360470772002002",2018-10-11 14:05:00,2018-10-11 14:35:00
"3582",16567279,"New York","13B","simple assault","assault offenses","persons",2018-10-11 16:02:00,-73.900327,40.822802,"convenience store","retail","360050129012000",2018-10-11 16:00:00,2018-10-11 16:05:00
"3583",16567363,"New York","90Z","all other offenses","all other offenses","other",2018-10-11 17:16:00,-73.793505,40.708778,"residence","residence","360810460001003",2018-10-11 17:00:00,2018-10-11 17:33:00
"3584",16567443,"New York","23C","shoplifting","larceny/theft offenses","property",2018-10-11 18:33:00,-73.834019,40.757379,"other retail","retail","360810871001001",2018-10-11 18:30:00,2018-10-11 18:36:00
"3585",16567600,"New York","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-10-11 21:30:00,-74.005033,40.708667,"residence","residence","360610015012003",2018-10-11 21:30:00,NA
"3586",16567678,"New York","200","arson","arson","property",2018-10-11 23:13:00,-73.908383,40.673835,"other","other","360470365021007",2018-10-11 22:48:00,2018-10-11 23:38:00
"3587",16567703,"New York","90Z","all other offenses","all other offenses","other",2018-10-11 23:45:00,-73.906391,40.903782,"residence","residence","360050323004003",2018-10-11 23:30:00,2018-10-12 00:00:00
"3588",16567796,"New York","22B","non-residential burglary/breaking & entering","burglary/breaking & entering","property",2018-10-12 01:45:00,-73.994862,40.70141,"construction","commercial","360470001001005",2018-10-12 01:00:00,2018-10-12 02:30:00
"3589",16567835,"New York","240","motor vehicle theft","motor vehicle theft","property",2018-10-12 02:40:00,-73.894161,40.721612,"street","street","360810667011002",2018-10-12 02:35:00,2018-10-12 02:45:00
"3590",16567893,"New York","520","weapon law violations","weapon law violations","society",2018-10-12 04:03:00,-73.963756,40.581158,"street","street","360470366003003",2018-10-12 04:00:00,2018-10-12 04:07:00
"3591",16567912,"New York","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2018-10-12 04:45:00,-73.875932,40.756568,"street","street","360810351001002",2018-10-11 23:30:00,2018-10-12 10:00:00
"3592",16567979,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-10-12 07:32:00,-73.89958,40.862847,"street","street","360050401003001",2018-10-12 06:40:00,2018-10-12 08:25:00
"3593",16567999,"New York","90Z","all other offenses","all other offenses","other",2018-10-12 08:07:00,-73.909848,40.670005,"residence","residence","360470906001001",2018-10-12 08:00:00,2018-10-12 08:15:00
"3594",16568091,"New York","23D","theft from building","larceny/theft offenses","property",2018-10-12 10:30:00,-73.844081,40.671642,"hotel","hotel","360810058002003",2018-10-12 10:25:00,2018-10-12 10:35:00
"3595",16568382,"New York","23H","all other larceny","larceny/theft offenses","property",2018-10-12 15:05:00,-73.952891,40.678251,"other","other","360470315004000",2018-10-12 15:00:00,2018-10-12 15:10:00
"3596",16568558,"New York","13B","simple assault","assault offenses","persons",2018-10-12 17:17:00,-73.85084,40.689629,"residence","residence","360810018001003",2018-10-12 17:15:00,2018-10-12 17:20:00
"3597",16568764,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-10-12 20:25:00,-73.918243,40.862093,"street","street","360610299002012",2018-10-12 20:20:00,2018-10-12 20:30:00
"3598",16568769,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-10-12 20:31:00,-73.912788,40.861884,"residence","residence","360050257001003",2018-10-12 20:31:00,NA
"3599",16568774,"New York","90Z","all other offenses","all other offenses","other",2018-10-12 20:35:00,-74.003488,40.613764,"residence","residence","360470186001002",2018-10-12 20:30:00,2018-10-12 20:40:00
"3600",16568781,"New York","13B","simple assault","assault offenses","persons",2018-10-12 20:45:00,-73.939997,40.788721,"residence","residence","360610162003001",2018-10-12 20:30:00,2018-10-12 21:00:00
"3601",16569046,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-10-13 01:18:00,-73.915881,40.85442,"street","street","360050245021003",2018-10-13 01:05:00,2018-10-13 01:32:00
"3602",16569110,"New York","12A","personal robbery","robbery","property",2018-10-13 02:10:00,-73.90212,40.74574,"street","street","360810261004004",2018-10-13 02:05:00,2018-10-13 02:15:00
"3603",16569180,"New York","13B","simple assault","assault offenses","persons",2018-10-13 03:27:00,-73.918899,40.742196,"street","street","360810183005000",2018-10-13 03:25:00,2018-10-13 03:30:00
"3604",16569189,"New York","90D","driving under the influence","driving under the influence","society",2018-10-13 03:34:00,-73.918166,40.736341,"street","street","360810235001002",2018-10-13 03:29:00,2018-10-13 03:39:00
"3605",16569193,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-10-13 03:40:00,-73.98368,40.723781,"residence","residence","360610032006001",2018-10-13 03:40:00,2018-10-13 03:41:00
"3606",16569293,"New York","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-10-13 06:08:00,-73.972383,40.751603,"residence","residence","360610090001001",2018-10-13 01:17:00,2018-10-13 11:00:00
"3607",16569536,"New York","90Z","all other offenses","all other offenses","other",2018-10-13 13:00:00,-73.894479,40.646213,"residence","residence","360470986001000",2018-10-13 13:00:00,NA
"3608",16569776,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-10-13 16:52:00,-73.895778,40.864235,"green space","open space","360050401001000",2018-10-13 16:50:00,2018-10-13 16:55:00
"3609",16569937,"New York","90Z","all other offenses","all other offenses","other",2018-10-13 19:37:00,-73.827126,40.830722,"street","street","360050166001000",2018-10-13 19:30:00,2018-10-13 19:45:00
"3610",16569964,"New York","23C","shoplifting","larceny/theft offenses","property",2018-10-13 20:07:00,-73.903921,40.745544,"office","commercial","360810259002001",2018-10-13 20:05:00,2018-10-13 20:10:00
"3611",16570017,"New York","90Z","all other offenses","all other offenses","other",2018-10-13 21:09:00,-73.949531,40.812424,"residence","residence","360610215001000",2018-10-13 20:39:00,2018-10-13 21:39:00
"3612",16570088,"New York","240","motor vehicle theft","motor vehicle theft","property",2018-10-13 22:45:00,-73.856461,40.726976,"street","street","360810713064001",2018-10-13 08:30:00,2018-10-14 13:00:00
"3613",16570148,"New York","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2018-10-14 00:00:00,-73.913334,40.694812,"street","street","360470435003002",2018-10-12 14:00:00,2018-10-15 10:00:00
"3614",16570323,"New York","90Z","all other offenses","all other offenses","other",2018-10-14 03:10:00,-73.942081,40.829089,"convenience store","retail","360610235014002",2018-10-14 03:05:00,2018-10-14 03:15:00
"3615",16570325,"New York","13B","simple assault","assault offenses","persons",2018-10-14 03:10:00,-73.950554,40.693725,"other","other","360470253001001",2018-10-14 03:05:00,2018-10-14 03:15:00
"3616",16570335,"New York","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-10-14 03:30:00,-73.94736,40.70694,"residence","residence","360470511002003",2018-10-13 22:00:00,2018-10-14 09:00:00
"3617",16570552,"New York","23C","shoplifting","larceny/theft offenses","property",2018-10-14 09:27:00,-73.983988,40.611396,"other retail","retail","360470258001001",2018-10-14 09:24:00,2018-10-14 09:30:00
"3618",16570606,"New York","90Z","all other offenses","all other offenses","other",2018-10-14 10:50:00,-73.967944,40.803916,"residence","residence","360610195001000",2018-10-14 10:20:00,2018-10-14 11:20:00
"3619",16570631,"New York","13A","aggravated assault","assault offenses","persons",2018-10-14 11:10:00,-73.784643,40.696367,"residence","residence","360810258001009",2018-10-14 10:40:00,2018-10-14 11:40:00
"3620",16570696,"New York","13B","simple assault","assault offenses","persons",2018-10-14 12:45:00,-73.955436,40.819818,"residence","residence","360610223021000",2018-10-14 12:40:00,2018-10-14 12:50:00
"3621",16570942,"New York","250","counterfeiting/forgery","counterfeiting/forgery","property",2018-10-14 17:31:00,-73.892523,40.83569,"street","street","360050153001000",2018-10-14 17:25:00,2018-10-14 17:37:00
"3622",16571015,"New York","23D","theft from building","larceny/theft offenses","property",2018-10-14 18:52:00,-73.934726,40.738978,"gas station","retail","360810199001019",2018-10-14 18:45:00,2018-10-14 19:00:00
"3623",16571264,"New York","270","embezzlement","embezzlement","property",2018-10-15 00:00:00,-73.969153,40.790624,"other retail","retail","360610177001001",2018-10-01 00:01:00,2018-10-28 23:59:00
"3624",16571638,"New York","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-10-15 10:35:00,-73.955353,40.67391,"residence","residence","360470221003002",2018-10-15 10:30:00,2018-10-15 10:40:00
"3625",16571704,"New York","90Z","all other offenses","all other offenses","other",2018-10-15 11:40:00,-73.891225,40.712362,"other retail","retail","360810607011002",2018-10-15 11:30:00,2018-10-15 11:50:00
"3626",16571724,"New York","90Z","all other offenses","all other offenses","other",2018-10-15 12:00:00,-73.860902,40.880906,"school","education","360050390002002",2018-10-15 12:00:00,NA
"3627",16571908,"New York","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2018-10-15 14:52:00,-74.196911,40.516942,"street","street","360850198003025",2018-10-15 12:45:00,2018-10-15 17:00:00
"3628",16572081,"New York","90Z","all other offenses","all other offenses","other",2018-10-15 17:15:00,-73.984808,40.760111,"street","street","360610125002000",2018-10-15 17:00:00,2018-10-15 17:30:00
"3629",16572227,"New York","90Z","all other offenses","all other offenses","other",2018-10-15 19:20:00,-73.881828,40.852807,"office","commercial","360050393003000",2018-10-15 19:00:00,2018-10-15 19:40:00
"3630",16572250,"New York","23D","theft from building","larceny/theft offenses","property",2018-10-15 19:52:00,-73.909331,40.817356,"residence","residence","360050075001000",2018-10-15 19:15:00,2018-10-15 20:30:00
"3631",16572373,"New York","26C","impersonation","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-10-15 22:00:00,-73.993941,40.75409,"office","commercial","360610111001001",2018-10-09 10:00:00,2018-10-22 10:00:00
"3632",16572383,"New York","250","counterfeiting/forgery","counterfeiting/forgery","property",2018-10-15 22:08:00,-74.001033,40.676422,"street","street","360470065007001",2018-10-15 21:57:00,2018-10-15 22:20:00
